x,y,z
20.171449207018007,408.7802672002221,a
74.69450582888972,452.0835711654299,a
49.80362086495651,456.9978745269316,a
65.43258717044007,469.74904191984166,a
68.64496099409786,529.8758102044454,a
113.82340082414184,476.77275367732165,a
65.66695157948372,523.59111076212,a
81.89969196738733,516.662277731401,a
115.07174531204512,500.39396884494374,a
100.84480349373753,480.07479931395306,a
65.0596448981444,515.0681681448843,a
79.05914167799205,492.1633522730014,a
119.17890118189175,474.02915478305783,a
107.2912127184965,473.1253984160799,a
104.83005784268538,440.71416396290033,a
74.13005833422359,503.58621768557316,a
66.34053647134033,474.63333280791,a
57.01775578469668,450.9533383597134,a
55.89556348559568,536.9881976913991,a
41.239648176222396,469.1895373715371,a
-7.883728657815496,521.7141400431639,a
41.07413282331424,433.987023716247,a
24.73075234215639,509.47732780056884,a
46.03895186881178,406.02071429224713,a
-9.684163262475067,522.4341208065545,a
20.555049299590078,537.7089448166457,a
17.215307482962995,499.36072046859226,a
-6.839822323558391,521.7205220471636,a
13.12460609430315,459.03736138602613,a
17.87410161314214,470.7149524013262,a
-15.936538119791436,481.2520184921011,a
-28.075742140049883,488.9989273710349,a
5.491929485719363,513.1704961015645,a
34.734616452601784,484.34757351577656,a
19.55230376954471,521.916648345081,a
-34.73830852013978,487.7880734802362,a
-6.762072684037431,492.3403253946126,a
13.113156401590679,434.6908460843855,a
54.67018275746713,500.5670644217818,a
2.932402907914943,435.97483253169685,a
41.838601718197175,480.5025386535281,a
-20.61381981098972,446.02591695624227,a
11.39734213013508,440.060030004669,a
51.73954183112618,465.04690249366485,a
25.84394149825362,454.9115830975793,a
31.670928143758218,466.29329990190894,a
-43.269279903196626,471.1747457843548,a
17.925896192349526,439.67736505418344,a
55.57518652077217,455.2676719634299,a
59.880532728256,482.52621426930733,a
112.57262416598003,444.77719715769297,a
141.99408956312917,461.53260411029794,a
131.46861630994732,478.2723372926176,a
132.6216785248991,462.9770046956227,a
164.56621139375056,453.3737142235726,a
127.91152351656362,442.4525871196879,a
112.33707874155746,451.01456190950523,a
122.10137659635204,458.3171974784087,a
127.97609140919162,404.86724345092955,a
83.27950757660759,470.96102115338425,a
90.00946143018085,461.39306779237154,a
101.89167083836223,432.4479610043019,a
110.55290983536351,471.0668449990649,a
126.37502209787223,413.13263367104196,a
83.73142936350858,468.55898303445355,a
164.7445222841859,404.24882262199344,a
114.5043943039158,448.9928806281006,a
102.96628433416336,489.6179419004092,a
151.5772502419963,498.9963812770865,a
145.42837054030824,478.0669212683635,a
130.21866813156657,490.4132074226671,a
105.70709385146489,468.43985484289004,a
107.7034701787967,391.2607727507526,a
97.63202641918936,431.95585411622494,a
74.42788244219147,411.05275472411404,a
99.43910701912047,388.13438158525514,a
100.94490596546969,452.14126245029115,a
151.58158940882208,435.0537327379806,a
124.42982860124302,436.9214845715852,a
110.98952638481217,441.74376044086006,a
156.21915144605555,459.7532657724267,a
165.1758102497513,437.43793017470233,a
189.4894621873312,486.74893317160206,a
186.87714688501805,481.8205828926022,a
206.37152442525903,505.42842229980226,a
209.62824313873668,498.8628239506832,a
250.03072643936147,499.91526843814796,a
197.69624090507705,535.2263011762656,a
236.61540510038267,518.5255422737312,a
251.45471092144035,511.0545231413858,a
235.24825270822038,495.33989375362916,a
195.34418944648033,494.8385555759154,a
213.65129444816026,495.9208154328923,a
228.3978104548706,469.8266212598493,a
171.86320924284,440.616044405076,a
216.61870664223906,480.7220705534628,a
226.7612329867488,513.8909306977532,a
224.61555433006433,491.4142739456702,a
239.84604707184698,445.24639912486475,a
215.28744679982168,526.523718869139,a
209.89993686297393,491.27641400994696,a
172.67923212123551,497.24370475710936,a
137.83994318644534,497.33507072234016,a
109.93981124463674,487.0806486303702,a
122.05156655041648,475.37808312150247,a
102.44527051471046,465.90925668009527,a
117.78604270783703,521.9804111094405,a
165.9494155906717,507.2823210512552,a
201.91522045197362,495.50543723239485,a
224.97588893236994,486.7100163013661,a
255.86154056567074,512.3711727526335,a
200.10749425864338,489.9305999038362,a
272.36704404774696,481.1973873729977,a
285.58293536912925,483.53581277837435,a
309.30180067089225,490.0321391739679,a
341.83702426396536,554.2868245789412,a
288.70538915315535,501.63434486934744,a
331.7767169218892,465.65220523907936,a
304.77676070408177,472.378516114808,a
304.93301581253223,491.85652317528866,a
305.4589086159259,514.2458647909156,a
204.67646326134837,494.22614311831194,a
252.43495304685334,499.96029251372727,a
211.21858817595339,482.8868736270441,a
195.9909222690594,459.78701765014637,a
222.27850160408445,435.42887551130536,a
132.2090850720041,446.06585133244636,a
259.07318401312455,516.381463968728,a
232.3618272332207,465.9854160833242,a
248.12474210684005,487.57668812782435,a
282.2474522870085,522.9138051407241,a
272.90649812088463,534.7034760725026,a
670.5296503225212,45.55160966293357,a
673.4541727987214,59.838297396390715,a
718.6985569776601,-6.9270418854442255,a
703.6625940797635,69.4113568698931,a
670.1444438003219,27.962782952387272,a
660.3861740838269,13.266273749720597,a
691.0587612106264,47.411408159896666,a
637.0801387732548,26.721493578135323,a
608.9847018126718,52.853875243972595,a
663.2293611152376,26.231033243030367,a
635.1340130245521,47.92978949906785,a
585.1222985304594,30.289070183647596,a
547.9601734227253,38.34098712497672,a
546.8480451865064,67.60353635551877,a
514.5062815638137,63.140478574171254,a
504.58089429818347,69.98314342994433,a
476.86801329703314,15.235311495547876,a
525.526702340429,90.0926303106005,a
484.0056203100036,72.80920991761377,a
544.6825161671486,46.06963008143151,a
526.2950858742529,39.5019222686293,a
520.8516434347756,27.207453118242654,a
466.40097175378446,48.47024807897736,a
573.6858173368157,-7.519004027168137,a
514.9048939399295,30.07245272744649,a
502.45823882101996,13.471655341077508,a
490.51841232379024,44.76832598268072,a
497.33813203123805,2.6266368552819586,a
442.0555728927441,17.40175946339525,a
456.9568056018037,7.73665118875374,a
467.6999344437008,20.477791420804806,a
492.649162141347,-24.96375097569694,a
480.0436442294228,41.08606975494922,a
469.6623020817226,-7.936987614931695,a
434.5953258795221,12.735887519837888,a
431.69387608960096,45.456786426636256,a
404.9902697441661,41.95862764568437,a
416.89143255758114,15.596178244415398,a
425.9447191490771,22.566962264663914,a
452.5298822012833,51.41065728107759,a
474.9670323764346,54.59671922518419,a
401.159656512315,47.48086269028943,a
447.4390534551726,44.94199341036227,a
513.2576339871516,66.90692408831461,a
467.69162283382065,46.19007470077344,a
439.0534501294767,62.05492822919217,a
549.0580876130646,63.54341576510393,a
489.1540052901003,77.41543623872434,a
569.3737517691183,61.5922246147565,a
533.9994091898741,59.188073241347524,a
538.8428859342749,108.67867199929526,a
577.5068588866797,124.94667401169886,a
573.6081874607081,143.17393471908582,a
569.8194304542997,111.66764010364739,a
623.2002745741097,154.99412688074597,a
605.7793293755816,111.82223671646716,a
630.5818420628028,135.17079195419433,a
637.1751867675932,137.34267389083897,a
607.4494694071699,133.47938359952377,a
669.1247580388017,165.00810856959964,a
649.8652298662965,173.97039036833877,a
617.3750359255084,170.66489983785033,a
639.5601392538105,232.09285997460444,a
687.1768115314056,159.53172686472954,a
648.4752606802476,148.6641215051145,a
645.2413378726392,197.11012919396063,a
695.8452172755522,159.9918821911184,a
660.347784268545,218.86919523845023,a
721.1080284482853,207.72994178285614,a
697.7182173635545,214.85131685091432,a
649.2901831556328,211.17242176213324,a
719.9946976739534,207.14156034883536,a
713.2577409659734,206.28177532934558,a
711.9519764485169,239.74770023952038,a
672.0630265121134,236.47874893821535,a
732.5241547991856,238.58592672761205,a
722.7076210484804,228.74624116585414,a
704.2201031728034,209.3178228253159,a
664.6481558792773,226.8049896245692,a
707.5316536678848,186.52205353292675,a
710.384694099778,231.1265510111552,a
737.1818440069599,273.5750034339707,a
720.2726456815706,265.8980826194553,a
716.8791563479806,278.858917178338,a
684.1989603325424,247.93745592367534,a
718.1382013227465,290.8435034392568,a
681.7183909704695,251.49869631637446,a
691.4592982852148,292.0409413642244,a
681.7837122216897,279.67962282582675,a
761.0253586887019,205.12747906560412,a
646.6094576175507,217.95008684425494,a
655.0721334738249,209.98941118644194,a
713.963129235581,218.08675397901402,a
722.9005598625034,229.8537985553627,a
606.9441346051127,199.05908309270745,a
620.5599479984493,201.02810465732728,a
605.4952033919836,187.55747902268382,a
603.2123351877326,202.40277157070716,a
618.5407264986113,187.45886945616292,a
582.6270808761094,143.0172497410107,a
586.8702508837978,161.71965114648413,a
524.2216732609658,148.2092513437113,a
552.5975132022986,132.39176762995942,a
545.3093695221621,147.2051314506644,a
522.6211138449652,103.2304372160462,a
516.3314071400422,183.40304662106587,a
492.5492056952705,100.17297274023724,a
558.5848261880809,150.3383486202029,a
513.7568556279148,113.21170984205912,a
491.84750389895294,103.05707171030656,a
471.53985420323903,52.45007101974841,a
464.91736882216964,70.08320484448325,a
481.7267550183647,73.14300831575645,a
426.3074478420962,73.7100001364496,a
428.34665978303474,63.18185751726338,a
428.8243246196592,63.30340980993384,a
378.8477238876621,55.96565953774905,a
450.0953045548204,25.709875370286625,a
401.17019935107595,62.78113396040891,a
431.7719334828815,83.54884209925319,a
456.0202757210605,63.41480782919268,a
427.1884198268124,-14.616383487006487,a
422.5974971954484,36.694530696483014,a
415.1339119048656,12.120769055227242,a
403.2871347866281,55.97924413584673,a
427.86607958716655,20.010675721377993,a
405.89084018403616,62.52055989234236,a
400.9484581639094,-7.779344404195911,a
391.4084193792642,23.44475311686608,a
396.79673227838055,-8.888603640956546,a
383.87186349486154,-23.544635609499437,a
376.9368217092294,-38.68389746421644,a
343.23756652335464,19.7346758287581,a
396.55245735181313,16.975452577884028,a
317.73156382263534,-18.851670609980374,a
613.5442798988236,109.34966046844033,a
583.9360594677984,25.233582058994443,a
628.402761561478,29.135220361919096,a
654.6437851246759,32.77655056849818,a
606.4585142159094,79.10345704041049,a
717.9217403513911,79.26469199307576,a
660.5708826568111,81.66223326063181,a
662.2444328482441,70.02006376849471,a
696.6796064380508,91.2560951688277,a
700.6817973477074,86.41745553938131,a
675.0652793111559,56.94794194181327,a
664.6910246762018,102.57686569965699,a
648.9008567811665,62.1220723146439,a
639.18330879004,79.24446126669437,a
669.0125751085674,53.352842917457394,a
637.44217324826,69.34901825146699,a
575.9125848633612,26.87024463118405,a
573.8641522260156,41.37966994003136,a
574.7274048537915,32.952275277900526,a
588.1699629139067,121.61079209797185,a
588.5504280255434,85.82635955799435,a
597.6310648421016,68.54099899798535,a
581.3547709948026,101.9935081240501,a
584.6994722361381,104.77412280280367,a
588.7629783256426,70.66801956397376,a
556.6511832645436,96.06207094899764,a
566.1662564211861,100.98196260761716,a
591.3325816395416,103.70309523945525,a
595.5703301486981,137.4039787351373,a
600.8792361919042,121.350556546583,a
615.9516117782913,119.1169478709981,a
594.0342654885817,58.69737821087256,a
609.3735213875264,43.963241284660626,a
597.1550753809217,55.87569315414834,a
570.741448222457,16.717438762111897,a
541.8860065243897,45.103643771650184,a
544.0941418336167,-27.365659683509307,a
508.7270565661718,57.39759021445042,a
460.246879062728,59.11907112064233,a
470.7255890703027,47.554543607845005,a
443.6979165991599,42.7321068726917,a
404.5981948781471,7.7138735256764335,a
485.3865213212827,32.22271839700079,a
420.14268838638577,105.07579190432807,a
393.64344177677935,60.180878620950125,a
451.5094681873072,42.100552252181444,a
471.89911476472815,90.56421558895573,a
483.19510810594954,94.9233260998729,a
499.6699517017654,112.88657994998857,a
528.5690313708168,90.04686680983826,a
590.4490046633043,58.69069899961448,a
573.9967833336068,64.88798749987882,a
529.9656961467737,117.73170699006698,a
615.0434530604741,68.83419940322096,a
588.7465073237056,65.99556334779584,a
604.2030861809369,80.9450806420407,a
608.5083137571909,40.78049852416359,a
553.0892356228176,38.280944165522214,a
580.2060870537815,23.098785934421414,a
537.1333538612236,41.83989607411246,a
529.1071449758338,46.92062150709705,a
530.3457420261027,27.061891353466308,a
486.7080623810599,4.607672575029369,a
484.77846158755636,36.18657197026653,a
479.3834149294863,83.22556551663388,a
481.7914529694695,66.81983294210215,a
502.43113814707385,44.50091783788986,a
514.1663017189616,63.58883057171454,a
535.9059771571381,63.86038984551317,a
588.7203779410927,106.56728291290165,a
588.4153125539453,146.39373393753266,a
582.4794530410257,89.5868199742659,a
577.1809297296614,85.08065338927605,a
623.6750658772072,131.63685553011368,a
630.9853571379307,110.71404282388932,a
616.6326856548492,78.74189836415593,a
638.3525162457631,71.6984821004354,a
675.255450806343,70.11579083880048,a
657.0987229054248,36.56584174550761,a
659.2018402105715,9.920761964143878,a
631.8864438509376,-5.927324784796269,a
596.4798954898499,18.697380853884397,a
560.374958757201,4.055360822596583,a
581.6892646336302,19.920947137839676,a
531.4086247468911,42.7785536548289,a
524.2840942495477,0.296235801685782,a
550.4891490600685,70.36363298079738,a
501.3651725236302,11.565696165247118,a
533.8566179696417,84.02616883335372,a
491.5662453615281,104.67789091849545,a
555.3627990284867,87.02680078307361,a
579.0491362157479,117.82280504268721,a
618.7259631224766,148.04418263757526,a
607.7163160869546,84.5616519506458,a
611.1472181226727,98.72408751506106,a
638.5374567490461,46.997493669263974,a
633.9349136704728,59.829914868065714,a
656.9106434560689,116.92335468651027,a
694.5588460642336,105.08568210070155,a
686.4060504263186,57.40132988974824,a
683.5083383902536,69.82920200993311,a
659.2691257698493,-1.5898753198294457,a
667.69981155765,42.4149768751098,a
648.8575202055133,47.54490558725092,a
651.0748212275239,13.689539190384323,a
635.1982310992839,23.94643523695845,a
671.6269235675286,23.22012278220825,a
709.6531381245356,39.86254977043825,a
616.5610636603681,21.788934504713268,a
638.0125845554875,62.58799489035226,a
592.4929218368209,74.80884506150676,a
651.1628969857709,81.74747385851896,a
606.2905329456969,98.40464416348641,a
637.7387743185778,75.03031884086766,a
636.2241849821448,66.31783844872677,a
636.601896687339,145.76926083823173,a
646.3333147019032,124.92868036350251,a
656.541941534965,142.14807881697533,a
674.0173975112959,84.48048354736278,a
699.4700858394134,114.21037413699224,a
683.1722618562654,132.68975109307928,a
684.7533796979161,145.63912817214123,a
693.8379037784765,76.84249495554883,a
634.6948351390275,83.56959836416706,a
660.9851851892198,92.39810054422622,a
701.9068794113361,97.88877626804873,a
717.2600351476814,80.6312552086543,a
656.6149977083069,34.33526889835491,a
672.0735454808929,48.05657138641993,a
668.2185760109177,83.18481336997763,a
678.6611649695036,84.7354131235412,a
655.2226833388279,69.90769884265563,a
687.7582544840558,80.67525971368349,a
632.1620490010176,128.0895839600676,a
623.4108570179471,127.32555278762493,a
651.7359582884383,119.21318986717068,a
664.1646410955542,136.91636150183473,a
647.7189666876105,151.05645958402562,a
656.2178641392771,152.17227672305324,a
660.1091780734371,136.69737802230435,a
633.0134824084558,95.58932160005367,a
686.4169014507974,139.02397805717686,a
663.8507361579882,95.2357307807481,a
675.2877889067258,150.62822679173604,a
639.2746835956345,146.51393573614195,a
671.4483229542755,115.6136377782409,a
654.1353303248759,112.70994708052422,a
579.684812144387,120.70368702563263,a
539.688156756448,98.84969652638233,a
587.4584450351825,140.23581117171568,a
540.2559111000452,105.3800207236261,a
546.0056415532091,73.22909882153618,a
556.7322052192324,67.88175336071015,a
552.4942718529177,96.73080819560107,a
516.5016828365588,144.6470846368103,a
539.0477063489125,148.8442978976267,a
509.94278623591157,103.01703605728142,a
528.0224356447023,137.12130584698377,a
504.48002482071973,141.04507432076957,a
479.4447066296899,162.77292625017634,a
567.4390203705849,159.31600723592015,a
532.4360722193275,141.78697814470354,a
532.8853760115225,169.56146052410395,a
570.285126735034,155.4540346410646,a
606.6677509942807,194.0200473395056,a
579.1268975495205,178.39716220682783,a
582.5201805201284,196.29554729895364,a
596.0758365218396,210.02006513818225,a
621.8864515763643,194.04660299528064,a
663.0601118662235,237.69620356332626,a
659.8450419137869,239.38070011524485,a
679.6903720791634,188.38559789533537,a
619.8632270799254,272.0370910908854,a
627.7144712293828,267.0098147321723,a
666.7244946807751,249.79099462026718,a
630.3492864853528,264.2362223362964,a
682.678376735461,207.45267889482216,a
679.8223502604791,219.06552621183687,a
702.827389441684,235.64336067174878,a
670.8467244693892,276.8384402002729,a
663.974712288281,228.62631107654158,a
671.0325297525653,221.68559107996742,a
705.5136814849698,246.84692672103765,a
655.4447275443908,258.53780636087777,a
628.936963154917,284.79628936475325,a
687.9829287571735,234.30389401938305,a
686.4682677967121,215.50974570490268,a
671.5313706154095,239.64465529580934,a
655.1969849753812,265.5255914533131,a
677.817699893234,258.6536565205829,a
687.6710755663096,271.99632432570354,a
679.9571705613489,263.27569837117176,a
694.0085202745472,283.71199101876886,a
684.3337355458357,276.05094627284615,a
652.5665267698378,282.7868400807893,a
657.6581674628094,258.45873664485237,a
653.3279578673429,227.06006392299088,a
661.7901393776742,287.23601278206195,a
665.5804701593485,305.2301178827009,a
707.3230063550361,318.5641858306734,a
702.9815563663886,253.2933610251954,a
666.5012469598972,318.58212417711763,a
648.9201430276707,238.56483268357698,a
695.4098082540631,328.63703937894843,a
669.3200201247732,297.9545099302536,a
664.9854710438701,296.1272160968841,a
702.8558827331465,276.27295122162866,a
695.43383479966,286.79090389812404,a
677.8706815915922,288.8726013747731,a
717.8616163438658,284.73967639403213,a
700.3621564481622,288.08205283976224,a
714.8926213446277,269.79764445414327,a
722.1508767546156,275.0126502789068,a
723.9855744846757,294.8954977896925,a
657.5118173828557,263.04522940966996,a
713.3276440700834,268.21274254411094,a
672.7398202673268,305.19194395680677,a
707.148678764395,277.4325871450613,a
683.5660168170868,239.29666061583623,a
644.6004253260601,267.48982443030684,a
670.9730142664554,238.39148725497682,a
688.0641781447392,263.646485150215,a
648.3328362877423,264.5641183853413,a
618.2440692276388,233.09441827637824,a
632.5814311379556,227.23041557213656,a
668.2635172842386,249.81767086842768,a
632.0546144235633,209.6869964405641,a
652.4057420799679,243.40859020935432,a
637.5661386428427,259.4719015994044,a
621.9598642941013,212.51243924611026,a
587.5799612762264,216.03622395244986,a
615.8631726399999,193.61228249071786,a
590.0886008100883,238.13734277544978,a
586.0943815021967,175.03115364588285,a
569.4275173917179,191.16157929297327,a
556.5528199379407,206.01885630797733,a
555.030139717828,152.0651114608014,a
563.7395515824993,187.02409081711107,a
550.9637129094519,191.2167848075104,a
551.486114294816,145.2854193700797,a
571.4484916746627,170.07780285449712,a
546.31530144984,111.41719004894514,a
517.302636075273,154.57040299845266,a
519.5139197257216,122.94246180218391,a
538.8747425001385,175.20101239349913,a
486.171126135848,104.21008185388553,a
517.255886422498,88.19991917732767,a
498.45355178066717,118.62743474968192,a
500.12525189682975,85.90742530015956,a
505.70617838020354,123.25515718002163,a
517.0546772908148,99.2127478480794,a
517.3669128059478,101.17155085207094,a
489.99997873461155,128.93050391679458,a
486.79813711674115,129.779018530192,a
472.7010152183126,98.7796096121632,a
455.8712677115475,90.17045461097388,a
457.74393310867487,137.42219053429255,a
473.7331637100351,108.77160679351078,a
492.5914153601418,120.29923313944818,a
457.2793279280271,121.65147219021361,a
438.44295764898095,81.67296585806668,a
468.10529429311555,86.63365581117478,a
501.22983549121017,89.93565381511246,a
437.287006739484,53.74675734520338,a
455.1656843676757,125.58602998439613,a
477.2028799705125,83.13979329605422,a
444.8253525508094,87.92749195268465,a
463.03248052125895,46.17263885467321,a
431.5062631387884,13.726449285720093,a
441.82481231396554,49.836366696833124,a
435.1516742607273,52.58699157434137,a
379.7710759746688,19.62915312469852,a
451.447089941695,10.562457330549819,a
384.98880570036056,15.766198293796606,a
417.9077322639142,52.12478522444508,a
402.98855405170514,18.73622396327829,a
428.1077817055852,67.1138598959405,a
427.9473639415182,30.134469230056197,a
409.16367742210923,6.482336991305829,a
454.1374721832864,45.232494762422164,a
429.5226205129829,8.5851491509232,a
406.48835458752853,35.27323189662752,a
364.66063439578863,12.851073832172233,a
372.5427565329389,-0.7040322598419948,a
385.19597808229497,0.1615298723191927,a
397.68447442593316,-21.44475297338363,a
334.8703697455222,34.838047095125376,a
334.76007679218515,41.86720358482597,a
333.75083306016035,13.323746989890708,a
339.4132099493493,-3.7825340989658116,a
342.99919154685597,-12.994815160941585,a
313.03832525564104,-7.6362729537056,a
338.0580566124937,-31.18172910375654,a
350.587664581138,23.582985462200895,a
334.9746871738194,-35.36963486604827,a
338.68096355952616,-29.116910789837448,a
318.6872513053139,7.601175832127808,a
320.0587771648659,-23.07969318652181,a
359.43660838530695,64.473561575541,a
372.452999957208,47.10765014647859,a
368.46221493780916,40.3473001246756,a
417.56995839731195,133.5053669800128,a
443.113739704345,98.5685912166615,a
435.5582555705741,98.59298689475793,a
436.2927219773517,109.11080690096253,a
479.21328342606233,158.24099540066857,a
484.21212430947736,131.48281376343112,a
458.30352879555795,159.72570115150796,a
462.8459333431451,137.92087303988137,a
457.08635534561887,159.60010442597832,a
500.62178908764764,142.3454460989323,a
496.4496561001266,157.80511787814623,a
520.6390818048101,160.61084458610674,a
536.8439246149834,110.1703696028307,a
525.001721180005,140.07058801477615,a
498.0627116363757,143.94318290442584,a
511.5416460644944,158.7252476536633,a
532.7935746223218,158.64985610436287,a
525.8817868871452,150.21734719810883,a
526.732179802256,216.41917603244184,a
568.7830005900888,210.73589569235844,a
591.1111304191886,201.9245219594717,a
592.0888768704026,188.95896826122225,a
589.6091213125117,244.1064798614636,a
593.2971572050153,262.7212547510319,a
580.6544662261064,235.85278787173456,a
630.3142216637928,240.46555654915022,a
